M6PR	PLIN3
MMACHC	MTRR
MMACHC	MMADHC
MMACHC	MTR
TFIP11	TUFT1
MATN3	MATN4
UBAC2	UBC
CDCA7L	MYC
SUN1	TERF2
SUN1	SYCP3
SUN1	TINF2
SUN1	SYCE2
SUN1	TERF2IP
SUN1	UBE2I
SUN1	SYCE1
SUN1	SYCP2
SUN1	SYNE2
SUN1	SYNE1
SUN1	SYCP1
SUN1	SUN2
NCOR2	TBL1X
NCOR2	TGFB1
NCOR2	NR3C1
NCOR2	RARA
NCOR2	SKIL
NCOR2	TGS1
NCOR2	SNW1
NCOR2	RBL2
NCOR2	SMAD2
NCOR2	SMARCD3
NCOR2	PPARA
NCOR2	THRA
NCOR2	PPARGC1A
NCOR2	RPS27A
NCOR2	NOTCH1
NCOR2	PPARG
NCOR2	PLIN1
NCOR2	WNT10B
NCOR2	PCK1
NCOR2	SLC2A4
NCOR2	PGR
NCOR2	NRIP1
NCOR2	SMAD3
NCOR2	NR1I2
NCOR2	ZBTB16
NCOR2	SMAD4
NCOR2	UBC
NCOR2	NRD1
NCOR2	THRB
NCOR2	RXRG
NCOR2	NR4A1
NCOR2	SIN3A
NCOR2	RBL1
NCOR2	SPEN
NCOR2	SIN3B
NCOR2	NR2F2
NCOR2	RELA
NCOR2	UBA52
NCOR2	RUNX1T1
NCOR2	TBL1XR1
NCOR2	VDR
HMGA2	SNAI2
HMGA2	LMNB1
HMGA2	SMAD2
HMGA2	UBN1
HMGA2	RB1
HMGA2	TP53
HMGA2	SMAD3
HMGA2	SMAD4
PAXIP1	SMC6
PAXIP1	WDR5
PAXIP1	TP53BP1
CSF2RB	IL5RA
CSF2RB	PIK3CA
CSF2RB	STAT3
CSF2RB	PIK3R1
CSF2RB	STAT5B
CSF2RB	YWHAZ
CSF2RB	PRKACA
CSF2RB	IL3RA
CSF2RB	GRB2
CSF2RB	PTPN11
CSF2RB	STAT5A
CSF2RB	JAK1
CSF2RB	INPP5D
CSF2RB	STAT1
CSF2RB	GAB2
CSF2RB	NRAS
CSF2RB	SYK
CSF2RB	PRKACG
CSF2RB	JAK2
CSF2RB	SOS1
CSF2RB	JAK3
CSF2RB	SHC1
CSF2RB	LYN
CSF2RB	IKBKB
CUL4B	NEDD8
CUL4B	TRPC4AP
CUL4B	DDB2
CUL4B	ERCC8
CUL4B	DCUN1D1
CUL4B	DCAF13
CUL4B	DDB1
CUL4B	DCAF7
CUL4B	FBXW5
CUL4B	DCAF8
CUL4B	DCAF5
CUL4B	UBC
CUL4B	DCAF4
CUL4B	DCAF12
CUL4B	DTL
CUL4B	DCAF6
CUL4B	DCAF17
CUL4B	DCAF10
CUL4B	DCAF16
CUL4B	DCAF11
HYOU1	SIL1
HYOU1	PDIA4
FBLN2	VCAN
FBLN2	MFAP1
FBLN2	MFAP3
FBLN2	FBLN5
FBLN2	MFAP5
FBLN2	HSPG2
FBLN2	LAMA1
FBLN2	MFAP4
RASGRP3	RRAS
PSME4	SEC61B
PSME4	SEC61A1
PSME4	RPS27A
PSME4	RQCD1
PSME4	SKP2
PSME4	SEC61A2
PSME4	UBE2E1
PSME4	TNKS
PSME4	PSMF1
PSME4	SEC61G
PSME4	UBC
PSME4	PTTG1
PSME4	SMURF1
PSME4	RFWD2
PSME4	RNF146
PSME4	TNKS2
PSME4	TPP2
PSME4	UBA52
ATG4B	MAP1LC3B2
ATG4B	GABARAP
ATG4B	ULK1
ATG4B	ATG7
ATG4B	MAP1LC3C
ATG4B	GABARAPL3
CNGA1	GUCA1A
CNGA1	GUCY2F
CNGA1	CNGB1
CNGA1	GUCY2D
CNGA1	PDE6A
CNGA1	SLC24A1
CNGA1	PDE6G
CNGA1	PDE6B
RELA	SIRT1
RELA	RIPK3
RELA	RELB
RELA	TGFB1
RELA	TBP
RELA	TNFAIP3
RELA	TGFB3
RELA	TRAF2
RELA	TICAM1
RELA	SMARCC1
RELA	RIPK1
RELA	RPS6KA5
RELA	SMARCB1
RELA	STAT3
RELA	TYK2
RELA	SMARCC2
RELA	TP53
RELA	RPS27A
RELA	SETD7
RELA	TFF2
RELA	TLR3
RELA	UBE2E1
RELA	UBE2N
RELA	SMARCE1
RELA	SP1
RELA	TBK1
RELA	SELE
RELA	TRAF6
RELA	UBE2V1
RELA	TRADD
RELA	UBC
RELA	SAA1
RELA	SMARCA4
RELA	SRC
RELA	STAT4
RELA	STAT1
RELA	TGFB2
RELA	SOD2
RELA	ZBP1
RELA	TRAF1
RELA	TLR4
RELA	SYK
RELA	TLE1
RELA	TDP2
RELA	TEK
RELA	SQSTM1
RELA	SMARCD1
RELA	XPO1
RELA	UBA52
RELA	RPS3
MYCBP2	RAE1
ACY1	SPHK1
WDR43	WDR75
WDR43	WDR46
MYH8	VIM
MYH8	MYL2
MYH8	TNNC1
MYH8	TNNI2
MYH8	TMOD1
MYH8	TPM1
MYH8	TNNT3
MYH8	MYL9
MYH8	MYL1
MYH8	MYLPF
MYH8	TNNI1
MYH8	TNNI3
MYH8	TTN
MYH8	TPM4
MYH8	MYL4
MYH8	TPM2
MYH8	TNNT2
MYH8	TPM3
MYH8	TNNC2
MYH8	NEB
MYH8	MYL5
MYH8	TNNT1
FAM58A	SALL1
PARG	XRCC1
PARG	PARP1
CDK11A	CSNK2A1
CDK11A	RNPS1
CDK11A	EIF3F
CDK11A	HSP90AA1
CDK11A	CSDE1
CBX6	CBX7
CBX6	MAPK14
CBX6	PCGF1
CBX6	PHC1
CBX6	SCML2
CBX6	KDM6B
CBX6	PHC2
CBX6	EED
CBX6	CBX8
CBX6	SUZ12
CBX6	EZH2
CBX6	TNRC6C
CBX6	PCGF5
CBX6	MOV10
CBX6	MAPKAPK3
CBX6	PCGF2
CBX6	PCGF3
CBX6	RNF2
CBX6	PCGF6
CBX6	EIF2C3
CBX6	EIF2C1
CBX6	EIF2C4
CBX6	RBBP4
CBX6	RBBP7
CBX6	TNRC6A
CBX6	CDKN2A
CBX6	TNRC6B
CBX6	EZH1
CBX6	PHC3
CBX6	HDAC2
PPP1R12B	PPP1R14A
PPP1R12B	ROCK2
PPP1R12B	PRKG1
PPP1R12B	ROCK1
INPP5J	PLCG1
INPP5J	ITPKA
INPP5J	PLCB2
INPP5J	PLCE1
INPP5J	ITPKC
INPP5J	PIP5K1B
INPP5J	PIK3C2G
INPP5J	PLCZ1
INPP5J	ITPK1
INPP5J	ITPKB
INPP5J	PLCB3
INPP5J	ITPR1
INPP5J	PLCD3
INPP5J	PLCB4
INPP5J	PIP5K1C
INPP5J	PLCB1
INPP5J	SYNJ2
INPP5J	PLCG2
INPP5J	PIP5K1A
INPP5J	PTEN
INPP5J	MINPP1
INPP5J	IPMK
INPP5J	ITPR3
INPP5J	ITPR2
INPP5J	PLCD4
INPP5J	SYNJ1
INPP5J	PLCD1
CLDN5	TJP3
CLDN5	TJP1
CLDN5	MPDZ
CLDN5	TJP2
OR6B2	OR7A10
OR6B2	OR7C2
OR6B2	OR7C1
OR6B2	OR8A1
OR6B2	OR8J3
OR6B2	OR9I1
OR6B2	OR7G3
OR6B2	OR7G2
OR6B2	OR8I2
OR6B2	OR8U1
OR6B2	OR6Y1
OR6B2	OR6F1
OR6B2	OR8B12
OR6B2	OR9K2
OR6B2	OR7D4
OR6B2	OR8S1
OR6B2	OR6M1
OR6B2	OR6S1
OR6B2	OR7A5
OR6B2	OR6B3
OR6B2	OR6C2
OR6B2	OR8H3
OR6B2	OR8H2
OR6B2	OR6T1
OR6B2	OR8D4
OR6B2	OR7A17
OR6B2	OR6C76
OR6B2	OR6C70
OR6B2	OR8B8
OR6B2	OR6X1
OR6B2	OR6P1
OR6B2	OR9Q1
OR6B2	OR6N1
OR6B2	OR6C74
OR6B2	OR6N2
OR6B2	OR7D2
OR6B2	OR8B3
OR6B2	OR8D2
OR6B2	OR8D1
OR6B2	OR6C6
OR6B2	OR6K2
OR6B2	OR6K6
OR6B2	OR6K3
OR6B2	OR8B2
OR6B2	OR6C65
OR6B2	OR6C75
OR6B2	OR6C3
OR6B2	OR6C1
OR6B2	OR6C4
OR6B2	OR7E24
OR6B2	OR7G1
GPR98	PDZD7
NLK	TAB1
NLK	SETDB1
NLK	TCF7L1
NLK	TAB2
NLK	PPARG
NLK	TCF7
NLK	SMAD4
NLK	TLE1
NLK	TCF7L2
MTMR3	PI4K2B
MTMR3	PIP5K1B
MTMR3	SYNJ2
MTMR3	PIP5K1A
MTMR3	SYNJ1
LPAR2	P2RY10
LPAR2	TRIP6
LPAR2	NFKBIA
LPAR2	PROKR2
LPAR2	PDYN
LPAR2	MLNR
LPAR2	NFKB1
LPAR2	OPRD1
LPAR2	RGS2
LPAR2	NPY
LPAR2	S1PR4
LPAR2	TAS2R3
LPAR2	TAS2R4
LPAR2	TAS2R5
LPAR2	MCHR1
LPAR2	TAS2R16
LPAR2	SSTR4
LPAR2	NMUR2
LPAR2	MTNR1B
LPAR2	NMBR
LPAR2	PLCB2
LPAR2	PLD2
LPAR2	PIK3CA
LPAR2	POMC
LPAR2	OPRK1
LPAR2	SSTR1
LPAR2	PROK1
LPAR2	PIK3R1
LPAR2	NPFFR1
LPAR2	PLCB3
LPAR2	MCHR2
LPAR2	SST
LPAR2	PIK3CB
LPAR2	PTGER1
LPAR2	SSTR5
LPAR2	PROK2
LPAR2	RGS20
LPAR2	OXGR1
LPAR2	PNOC
LPAR2	PTAFR
LPAR2	MTNR1A
LPAR2	TACR3
LPAR2	TACR1
LPAR2	NTSR2
LPAR2	PROKR1
LPAR2	P2RY1
LPAR2	S1PR1
LPAR2	NMUR1
LPAR2	P2RY12
LPAR2	LTB4R
LPAR2	NPFFR2
LPAR2	P2RY14
LPAR2	P2RY6
LPAR2	TRHR
LPAR2	P2RY2
LPAR2	XCR1
LPAR2	P2RY13
LPAR2	TAC1
LPAR2	UTS2R
LPAR2	PENK
LPAR2	OXTR
LPAR2	TAS2R60
LPAR2	LPAR5
LPAR2	S1PR5
LPAR2	RXFP3
LPAR2	SIVA1
LPAR2	SSTR3
LPAR2	NPBWR1
LPAR2	NPY2R
LPAR2	PTGDR2
LPAR2	PTK2B
LPAR2	TAS2R42
LPAR2	PLCB4
LPAR2	OPRL1
LPAR2	PLCB1
LPAR2	TRIO
LPAR2	NPY5R
LPAR2	LPAR6
LPAR2	QRFP
LPAR2	SAA1
LPAR2	PTGER3
LPAR2	SSTR2
LPAR2	S1PR3
LPAR2	NPSR1
LPAR2	NPY1R
LPAR2	RGS7
LPAR2	RGS1
LPAR2	XCL1
LPAR2	RXFP4
LPAR2	RGS10
LPAR2	NTSR1
LPAR2	LPAR3
LPAR2	PTGFR
LPAR2	OPN4
LPAR2	LPAR4
LPAR2	TACR2
LPAR2	P2RY4
LPAR2	NMS
LPAR2	OXER1
LPAR2	QRFPR
LPAR2	NMB
LPAR2	RELA
LPAR2	TAS2R40
LPAR2	RGS14
LPAR2	MLN
LPAR2	OPRM1
LPAR2	RGS4
LPAR2	RHOA
LPAR2	TAS2R39
LPAR2	SLC9A3R2
LPAR2	LYN
LPAR2	TAS2R43
LPAR2	LTB4R2
LPAR2	RGS6
SOS1	SOS2
SOS1	YWHAH
SOS1	TSG101
SOS1	VWF
SOS1	TYROBP
SOS1	SPTBN4
SOS1	USP6NL
SOS1	VEGFC
SOS1	ZFYVE28
SOS1	TFF2
SOS1	SRGAP2
SOS1	SPTBN2
SOS1	TLN1
SOS1	SPTBN5
SOS1	TRIP10
SOS1	YES1
SOS1	STARD13
SOS1	SYDE2
SOS1	SYDE1
SOS1	SRGAP1
SOS1	SPTBN1
SOS1	SRC
SOS1	TAGAP
SOS1	SPTA1
SOS1	VAV3
SOS1	VAV2
SOS1	VEGFA
SOS1	SPTAN1
SOS1	TREM2
SOS1	UGCG
SOS1	STARD8
SOS1	SYK
SOS1	SPRY2
SOS1	TEK
SOS1	TEC
SOS1	SRGAP3
SOS1	SPTB
SOS1	VAV1
MMD2	TLR4
DDX11	SYMPK
DDX11	ESCO1
DDX11	FEN1
DDX11	DSCC1
DDX11	UBC
DDX11	PCNA
FSHR	SCTR
FSHR	SCT
FSHR	YWHAQ
FSHR	IAPP
FSHR	MC3R
FSHR	PTGER2
FSHR	GNGT1
FSHR	GLP2R
FSHR	POMC
FSHR	PTH2
FSHR	PTH2R
FSHR	TAAR1
FSHR	PTH
FSHR	HTR6
FSHR	PTGIR
FSHR	LHCGR
FSHR	GDF9
FSHR	TSHR
FSHR	RXFP2
FSHR	MC4R
FSHR	PTGER4
FSHR	RXFP1
FSHR	PTGDR
FSHR	MC5R
FSHR	GHRHR
FSHR	PTH1R
FSHR	VIPR1
FSHR	MC2R
FSHR	HTR7
FSHR	GIP
FSHR	NPSR1
FSHR	HTR4
FSHR	VIP
FSHR	GNAS
FSHR	GLP1R
FSHR	HRH2
FSHR	GNB1
FSHR	PTHLH
FSHR	GCGR
FSHR	MC1R
HK1	PFKFB4
HK1	KHK
HK1	LCT
HK1	SI
HK1	SORD
HK1	PMM2
HK1	PFKL
HK1	MPI
HK1	UBC
HK1	PFKM
HK1	PFKFB2
HK1	PGM1
HK1	PFKFB1
HK1	PFKFB3
HK1	PFKP
HK1	PGM2
FBXO11	NEDD8
FBXO11	TP53
PRR5	TSC2
PRR5	TELO2
PRR5	TSC1
PRR5	RICTOR
PRR5	SGK1
PRR5	TTI1
PRR5	PRR5L
XPO1	YWHAQ
XPO1	YWHAH
XPO1	XPO7
XPO1	YWHAE
XPO1	YWHAB
XPO1	YWHAG
XPO1	YWHAZ
XPO1	ZWILCH
XPO1	ZWINT
FAM49B	UBC
IFI30	OAS3
IFI30	MT2A
IFI30	IRF1
IFI30	OASL
IFI30	PML
IFI30	IRF8
IFI30	VCAM1
IFI30	PTAFR
IFI30	IRF3
IFI30	NCAM1
IFI30	IRF7
IFI30	OAS2
IFI30	SP100
IFI30	IRF5
IFI30	IRF6
IFI30	IRF4
IFI30	IRF2
IFI30	IRF9
IFI30	OAS1
RIMS2	UNC13A
F11	F9
F11	F12
F11	KLKB1
F11	KNG1
F11	F2
F11	GP5
F11	GP1BA
F11	SERPINC1
KIF2A	STAG2
KIF2A	NUP107
KIF2A	NUP85
KIF2A	NUP37
KIF2A	NUP133
KIF2A	NDC80
KIF2A	TAOK1
KIF2A	SGOL1
KIF2A	MAD1L1
KIF2A	KIF2B
KIF2A	NUF2
KIF2A	MLF1IP
KIF2A	RANBP2
KIF2A	MAD2L1
KIF2A	RAD21
KIF2A	WAPAL
KIF2A	PLK1
KIF2A	PDS5A
KIF2A	ZWILCH
KIF2A	SEC13
KIF2A	PDS5B
KIF2A	NUDC
KIF2A	KNTC1
KIF2A	SKA2
KIF2A	PPP1CC
KIF2A	NUP43
KIF2A	NDE1
KIF2A	RANGAP1
KIF2A	SGOL2
KIF2A	SMC3
KIF2A	NSL1
KIF2A	KIF2C
KIF2A	ZWINT
KIF2A	RCC2
KIF2A	MAPRE1
KIF2A	NUP160
KIF2A	MIS12
KIF2A	STAG1
KIF2A	PAFAH1B1
KIF2A	XPO1
CACNA1I	CACNB3
CACNA1I	NCAM1
CACNA1I	CACNB2
CACNA1I	CAV3
CACNA1I	CACNA1S
CACNA1I	CACNB1
CACNA1I	CACNB4
FANCL	HES1
FANCL	RPA1
FANCL	HUS1
FANCL	TOPBP1
FANCL	FANCM
FANCL	RPS27A
FANCL	RFC4
FANCL	STRA13
FANCL	RAD9A
FANCL	RMI1
FANCL	TOP3A
FANCL	RAD1
FANCL	USP1
FANCL	UBC
FANCL	UBE2T
FANCL	RPA2
FANCL	RFC3
FANCL	RAD17
FANCL	UBA52
FANCL	UBE2W
FANCL	RFC5
CHRNA2	CHRNB4
CHRNA2	CHRNA3
CHRNA2	CHRNB2
CHRNA2	CHRNA4
CHRNA2	CHRNA7
MTA3	SNAI2
MTA3	RRN3
MTA3	TBP
MTA3	SNAI1
MTA3	POU5F1
MTA3	POLR1B
MTA3	TAF1B
MTA3	POLR1A
MTA3	POLR2H
MTA3	RAD21
MTA3	POLR1D
MTA3	UBTF
MTA3	TTF1
MTA3	POLR1C
MTA3	RBBP4
MTA3	TAF1C
MTA3	RBBP7
APOBEC3G	HSPA4
APOBEC3G	UBC
KDSR	SPTLC2
KDSR	SPHK2
KDSR	SPTLC1
KDSR	PPAP2A
KDSR	SPHK1
KDSR	PPAP2C
KDSR	PPAP2B
KDSR	SPTLC3
KIAA1009	SCTR
KIAA1009	TMEM214
KIAA1009	REEP2
KIAA1009	SNPH
KIAA1009	PAFAH1B1
KIAA1009	KIAA1383
KIAA1009	SRPRB
ELAVL1	SIRT1
ELAVL1	HMOX1
ELAVL1	SNRPA
ELAVL1	VHL
ELAVL1	TP53
ELAVL1	PRKCD
ELAVL1	TNFSF13
ELAVL1	UBC
ELAVL1	NUP214
ELAVL1	PTGS2
ELAVL1	VEGFA
ELAVL1	SET
ELAVL1	MYC
ELAVL1	KHSRP
ELAVL1	XPO1
ELAVL1	TNPO2
ELAVL1	PRKCA
RNF43	RSPO1
SAR1B	SEC23B
SAR1B	SEC24B
SAR1B	SCAP
SAR1B	SEC24D
SAR1B	SEC23A
SAR1B	SEC13
SAR1B	SEC24C
SAR1B	SEC31A
SAR1B	SREBF2
SAR1B	SEC31B
SAR1B	SEC24A
MAGI1	RAPGEF2
KIF26B	SALL1
ETV1	MAPK14
ETV1	RPS6KA5
ETV1	KAT2B
ETV1	RFWD2
ETV1	PAX6
ETV1	RPS6KA1
HIPK2	TAB1
HIPK2	WSB1
HIPK2	LEF1
HIPK2	PML
HIPK2	TP53
HIPK2	TAB2
HIPK2	RUNX1
HIPK2	UBE2I
HIPK2	MYB
HIPK2	TRADD
HIPK2	TP53INP1
HIPK2	UBC
HIPK2	SIAH1
HIPK2	MAP3K7
HIPK2	TLE1
HIPK2	PAX6
HIPK2	SUMO1
HIPK2	NLK
HIPK2	MDM2
SUN2	TERF2
SUN2	SYCP3
SUN2	TINF2
SUN2	SYCE2
SUN2	TERF2IP
SUN2	UBE2I
SUN2	SYCE1
SUN2	SYCP2
SUN2	SYNE2
SUN2	SYNE1
SUN2	SYCP1
OBSL1	TTN
HADH	OXCT1
HADH	HMGCS1
HADH	HADHB
HADH	HIBCH
HADH	HMGCS2
HADH	OXCT2
HADH	HADHA
ARHGAP35	SOS2
ARHGAP35	ARHGDIB
ARHGAP35	ECT2
ARHGAP35	RHOQ
ARHGAP35	KALRN
ARHGAP35	RAC2
ARHGAP35	ARHGEF6
ARHGAP35	ARHGEF17
ARHGAP35	RND3
ARHGAP35	NGEF
ARHGAP35	RASGRF2
ARHGAP35	ARHGDIA
ARHGAP35	RASA1
ARHGAP35	FGD2
ARHGAP35	RHOC
ARHGAP35	TIAM1
ARHGAP35	PLXNB1
ARHGAP35	ILK
ARHGAP35	RND1
ARHGAP35	CDC42
ARHGAP35	RHOJ
ARHGAP35	ARHGEF4
ARHGAP35	MET
ARHGAP35	RHOT2
ARHGAP35	YES1
ARHGAP35	TIAM2
ARHGAP35	FGD3
ARHGAP35	RHOBTB1
ARHGAP35	GRB2
ARHGAP35	TRIO
ARHGAP35	RHOG
ARHGAP35	PTPN11
ARHGAP35	ARHGEF3
ARHGAP35	PTK2
ARHGAP35	GATA2
ARHGAP35	FYN
ARHGAP35	NET1
ARHGAP35	RAC1
ARHGAP35	SEMA4D
ARHGAP35	SRC
ARHGAP35	RHOT1
ARHGAP35	EPHA2
ARHGAP35	ARHGEF18
ARHGAP35	ARHGEF2
ARHGAP35	RHOU
ARHGAP35	ARHGEF11
ARHGAP35	EFNA1
ARHGAP35	VAV3
ARHGAP35	VAV2
ARHGAP35	FGD1
ARHGAP35	ARHGEF7
ARHGAP35	PLEKHG5
ARHGAP35	ARHGEF16
ARHGAP35	ITSN1
ARHGAP35	RHOH
ARHGAP35	ARHGEF12
ARHGAP35	CTNND1
ARHGAP35	SOS1
ARHGAP35	PLEKHG2
ARHGAP35	FGD4
ARHGAP35	RHOA
ARHGAP35	RHOBTB2
ARHGAP35	MCF2
ARHGAP35	MCF2L
ARHGAP35	OBSCN
ARHGAP35	VAV1
INTS1	PPP2CB
INTS1	PPP1CB
INTS1	POLR2H
INTS1	INTS6
INTS1	POLR2B
INTS1	POLR2A
INTS1	INTS3
INTS1	ZNF687
INTS1	PPP2R1A
INTS1	INTS5
INTS1	INTS12
INTS1	UBC
INTS1	INTS7
INTS1	INTS10
INTS1	INTS2
INTS1	ZMYND8
INTS1	PPP2CA
INTS1	INTS9
INTS1	INTS8
INTS1	INTS4
SMS	SRM
MARK2	YWHAQ
MARK2	YWHAH
MARK2	MIB1
MARK2	MARK4
MARK2	USP21
MARK2	PRKCI
MARK2	YWHAZ
MARK2	STK11
MARK2	STRADA
MARK2	RNF41
MARK2	RAB11FIP2
MARK2	UTRN
MARK2	PARD3
MARK2	MARK3
KCNMA1	PRKX
KCNMA1	PRKG2
KCNMA1	KCNMB1
KCNMA1	PRKACA
KCNMA1	KCNMB3
KCNMA1	RAC1
KCNMA1	KCNMB2
KCNMA1	PRKG1
TF	TFR2
TF	TFRC
LTBP1	TGFB1
LTBP1	LTBP3
LTBP1	LTBP4
CPE	INS
CPE	KIF5B
POLD2	RPA3
POLD2	POLDIP3
POLD2	RPA1
POLD2	POLD3
POLD2	RFC4
POLD2	POLE
POLD2	PRIM1
POLD2	RPA2
POLD2	RFC3
POLD2	WRNIP1
POLD2	RFC1
POLD2	RFC5
NGDN	RRP9
NGDN	NOP58
NGDN	UTP23
NGDN	NOC4L
NGDN	SURF6
NGDN	NOL10
OR1C1	OR1I1
OR1C1	OR2B6
OR1C1	OR7A10
OR1C1	OR7C2
OR1C1	OR7C1
OR1C1	OR1E2
OR1C1	OR1J1
OR1C1	OR1L4
OR1C1	OR1K1
OR1C1	OR5F1
OR1C1	OR5M9
OR1C1	OR8A1
OR1C1	OR4K1
OR1C1	OR3A3
OR1C1	OR1Q1
OR1C1	OR4K2
OR1C1	OR2D2
OR1C1	OR4D6
OR1C1	OR51B5
OR1C1	OR51Q1
OR1C1	OR8J3
OR1C1	OR5I1
OR1C1	OR5AU1
OR1C1	OR52K1
OR1C1	OR9I1
OR1C1	OR5AR1
OR1C1	OR7G3
OR1C1	OR5A1
OR1C1	OR52A5
OR1C1	OR7G2
OR1C1	OR5A2
OR1C1	OR8I2
OR1C1	OR4K15
OR1C1	OR8U1
OR1C1	OR1L6
OR1C1	OR2B2
OR1C1	OR6Y1
OR1C1	OR2AT4
OR1C1	OR4K14
OR1C1	OR1F1
OR1C1	OR1S2
OR1C1	OR6F1
OR1C1	OR4D5
OR1C1	OR1L8
OR1C1	OR4C11
OR1C1	OR5B12
OR1C1	OR2M4
OR1C1	OR1N1
OR1C1	OR8B12
OR1C1	OR2AG1
OR1C1	OR9K2
OR1C1	OR4X2
OR1C1	OR5B3
OR1C1	OR5R1
OR1C1	OR52I2
OR1C1	OR52W1
OR1C1	OR4S2
OR1C1	OR7D4
OR1C1	OR8S1
OR1C1	OR5J2
OR1C1	OR6M1
OR1C1	OR4B1
OR1C1	OR1S1
OR1C1	OR5M3
OR1C1	OR2Y1
OR1C1	OR6S1
OR1C1	OR1E1
OR1C1	OR3A1
OR1C1	OR2AE1
OR1C1	OR4F17
OR1C1	OR7A5
OR1C1	OR4F4
OR1C1	OR52K2
OR1C1	OR4L1
OR1C1	OR4K13
OR1C1	OR4K5
OR1C1	OR2A4
OR1C1	OR4N2
OR1C1	OR4M1
OR1C1	OR4D11
OR1C1	OR5AN1
OR1C1	OR2D3
OR1C1	OR56B4
OR1C1	OR56A1
OR1C1	OR4C3
OR1C1	OR52E4
OR1C1	OR4S1
OR1C1	OR4X1
OR1C1	OR51V1
OR1C1	OR52E2
OR1C1	OR51L1
OR1C1	OR6B3
OR1C1	OR51G1
OR1C1	OR51G2
OR1C1	OR51S1
OR1C1	OR5AK2
OR1C1	OR52N2
OR1C1	OR52N1
OR1C1	OR52N5
OR1C1	OR56B1
OR1C1	OR52N4
OR1C1	OR5M8
OR1C1	OR6C2
OR1C1	OR8H3
OR1C1	OR51F2
OR1C1	OR8H2
OR1C1	OR5AS1
OR1C1	OR2T35
OR1C1	OR2M7
OR1C1	OR2T12
OR1C1	OR2T33
OR1C1	OR4C6
OR1C1	OR4P4
OR1C1	OR4C16
OR1C1	OR4C15
OR1C1	OR4A15
OR1C1	OR4A16
OR1C1	OR6T1
OR1C1	OR8D4
OR1C1	OR2B11
OR1C1	OR2T8
OR1C1	OR52D1
OR1C1	OR52H1
OR1C1	OR2G3
OR1C1	OR2G2
OR1C1	OR4F6
OR1C1	OR1D2
OR1C1	OR7A17
OR1C1	OR56A4
OR1C1	OR6C76
OR1C1	OR4D9
OR1C1	OR2T11
OR1C1	OR4C46
OR1C1	OR6C70
OR1C1	OR2T10
OR1C1	OR4M2
OR1C1	OR4Q3
OR1C1	OR8B8
OR1C1	OR52L1
OR1C1	OR6A2
OR1C1	OR2T34
OR1C1	OR56A3
OR1C1	OR2T29
OR1C1	OR5P2
OR1C1	OR5P3
OR1C1	OR4N5
OR1C1	OR2V2
OR1C1	OR4N4
OR1C1	OR4F15
OR1C1	OR51M1
OR1C1	OR52A1
OR1C1	OR6X1
OR1C1	OR4C12
OR1C1	OR5D14
OR1C1	OR6P1
OR1C1	OR9Q1
OR1C1	OR5D18
OR1C1	OR5L1
OR1C1	OR6N1
OR1C1	OR1J2
OR1C1	OR2G6
OR1C1	OR52B6
OR1C1	OR51I2
OR1C1	OR2T27
OR1C1	OR5W2
OR1C1	OR2AG2
OR1C1	OR6C74
OR1C1	OR2T2
OR1C1	OR1J4
OR1C1	OR2S2
OR1C1	OR6N2
OR1C1	OR51F1
OR1C1	OR7D2
OR1C1	OR5H1
OR1C1	OR8B3
OR1C1	OR5K4
OR1C1	OR5H2
OR1C1	OR2T6
OR1C1	OR52R1
OR1C1	OR2L8
OR1C1	OR5B17
OR1C1	OR8D2
OR1C1	OR51D1
OR1C1	OR8D1
OR1C1	OR2L13
OR1C1	OR6C6
OR1C1	OR5AC2
OR1C1	OR51A7
OR1C1	OR2T3
OR1C1	OR6K2
OR1C1	OR2M2
OR1C1	OR2L3
OR1C1	OR52M1
OR1C1	OR2W3
OR1C1	OR5B21
OR1C1	OR5D13
OR1C1	OR2T5
OR1C1	OR2T1
OR1C1	OR2M5
OR1C1	OR2L2
OR1C1	OR2AK2
OR1C1	OR2C3
OR1C1	OR6K6
OR1C1	OR6K3
OR1C1	OR5C1
OR1C1	OR8B2
OR1C1	OR5D16
OR1C1	OR5L2
OR1C1	OR4A5
OR1C1	OR6C65
OR1C1	OR6C75
OR1C1	OR6C3
OR1C1	OR6C1
OR1C1	OR51I1
OR1C1	OR51B6
OR1C1	OR51B4
OR1C1	OR52J3
OR1C1	OR51A2
OR1C1	OR51A4
OR1C1	OR51T1
OR1C1	OR5K1
OR1C1	OR5K3
OR1C1	OR5H15
OR1C1	OR5H6
OR1C1	OR2F1
OR1C1	OR6C4
OR1C1	OR51E2
OR1C1	OR51E1
OR1C1	OR6B2
OR1C1	OR6B1
OR1C1	OR52B4
OR1C1	OR2A12
OR1C1	OR3A2
OR1C1	OR4E2
OR1C1	OR2A5
OR1C1	OR2A2
OR1C1	OR2F2
OR1C1	OR7E24
OR1C1	OR2M3
OR1C1	OR5K2
OR1C1	OR5H14
OR1C1	OR1M1
OR1C1	OR4A47
OR1C1	OR2A7
OR1C1	OR52B2
OR1C1	OR5M11
OR1C1	OR5M1
OR1C1	OR5M10
OR1C1	OR4D10
OR1C1	OR4D2
OR1C1	OR52E8
OR1C1	OR7G1
OR6B1	OR7A10
OR6B1	OR7C2
OR6B1	OR7C1
OR6B1	OR8A1
OR6B1	OR8J3
OR6B1	OR9I1
OR6B1	OR7G3
OR6B1	OR7G2
OR6B1	OR8I2
OR6B1	OR8U1
